col1	col2	col3	eda	hr	temp
-29.0	-24.0	52.0	0.42561800000000005	79.77	35.21
-29.0	-25.0	52.0	0.42818	79.77	35.23
-29.0	-25.0	52.0	0.426899	79.77	35.18
-29.0	-25.0	52.0	0.42561800000000005	79.77	35.18
-29.0	-25.0	52.0	0.42561800000000005	79.77	35.21
-29.0	-25.0	52.0	0.426899	79.77	35.18
-29.0	-25.0	52.0	0.42818	79.77	35.21
-29.0	-24.0	52.0	0.42818	79.77	35.18
-29.0	-25.0	52.0	0.426899	79.77	35.16
-29.0	-25.0	51.0	0.42561800000000005	79.77	35.18
-29.0	-25.0	51.0	0.42561800000000005	79.75	35.18
-29.0	-25.0	52.0	0.42818	79.73	35.23
-29.0	-25.0	52.0	0.426899	79.72	35.21
-29.0	-25.0	51.0	0.426899	79.72	35.21
-29.0	-24.0	52.0	0.42561800000000005	79.72	35.18
-29.0	-24.0	51.0	0.42561800000000005	79.72	35.21
-29.0	-25.0	52.0	0.426899	79.72	35.21
-29.0	-25.0	51.0	0.42818	79.7	35.23
-29.0	-24.0	51.0	0.429461	79.68	35.21
-29.0	-25.0	52.0	0.42561800000000005	79.67	35.21
-29.0	-25.0	52.0	0.42561800000000005	79.65	35.23
-29.0	-25.0	51.0	0.429461	79.63	35.21
-29.0	-24.0	51.0	0.426899	79.6	35.23
-29.0	-25.0	52.0	0.426899	79.57	35.21
-29.0	-25.0	51.0	0.42561800000000005	79.53	35.23
-29.0	-25.0	52.0	0.42818	79.48	35.21
-29.0	-24.0	52.0	0.42818	79.45	35.23
-29.0	-25.0	52.0	0.429461	79.42	35.23
-29.0	-25.0	52.0	0.426899	79.38	35.18
-29.0	-25.0	52.0	0.42561800000000005	79.35	35.21
-29.0	-25.0	52.0	0.429461	79.32	35.21
-29.0	-25.0	52.0	0.426899	79.28	35.21
-29.0	-24.0	52.0	0.42818	79.27	35.21
-29.0	-24.0	51.0	0.42818	79.25	35.21
-29.0	-25.0	52.0	0.429461	79.23	35.21
-29.0	-25.0	51.0	0.42818	79.22	35.23
-29.0	-25.0	51.0	0.426899	79.22	35.23
-29.0	-24.0	52.0	0.426899	79.23	35.23
-29.0	-25.0	52.0	0.426899	79.25	35.23
-29.0	-25.0	52.0	0.426899	79.27	35.21
-29.0	-25.0	51.0	0.429461	79.28	35.23
-29.0	-25.0	52.0	0.42818	79.32	35.21
-29.0	-25.0	51.0	0.426899	79.33	35.23
-29.0	-25.0	52.0	0.42561800000000005	79.35	35.23
-29.0	-25.0	52.0	0.42561800000000005	79.37	35.23
-29.0	-25.0	52.0	0.429461	79.38	35.25
-29.0	-24.0	52.0	0.426899	79.4	35.21
-29.0	-25.0	52.0	0.426899	79.42	35.23
-29.0	-25.0	51.0	0.429461	79.42	35.21
-29.0	-25.0	51.0	0.42818	79.42	35.18
-29.0	-25.0	52.0	0.42818	79.42	35.23
-29.0	-25.0	52.0	0.429461	79.42	35.23
-29.0	-25.0	51.0	0.426899	79.42	35.23
-29.0	-25.0	52.0	0.426899	79.42	35.23
-29.0	-25.0	52.0	0.426899	79.42	35.21
-29.0	-25.0	52.0	0.42818	79.42	35.21
-29.0	-25.0	51.0	0.429461	79.42	35.23
-29.0	-25.0	52.0	0.426899	79.42	35.21
-29.0	-25.0	51.0	0.42818	79.42	35.23
-29.0	-25.0	51.0	0.429461	79.42	35.23
-29.0	-25.0	51.0	0.429461	79.42	35.23
-29.0	-25.0	52.0	0.429461	79.42	35.21
-29.0	-25.0	52.0	0.426899	79.42	35.23
-29.0	-25.0	52.0	0.42818	79.42	35.25
-29.0	-25.0	52.0	0.42818	79.42	35.23
-29.0	-24.0	52.0	0.42561800000000005	79.42	35.23
-29.0	-25.0	52.0	0.42818	79.42	35.23
-29.0	-25.0	52.0	0.426899	79.42	35.23
-29.0	-25.0	51.0	0.42818	79.42	35.23
-29.0	-25.0	52.0	0.42818	79.42	35.23
-29.0	-25.0	52.0	0.429461	79.43	35.23
-29.0	-24.0	51.0	0.429461	79.45	35.23
-29.0	-25.0	52.0	0.426899	79.47	35.23
-29.0	-25.0	51.0	0.429461	79.48	35.23
-29.0	-24.0	51.0	0.42818	79.5	35.23
-29.0	-25.0	51.0	0.429461	79.52	35.23
-29.0	-25.0	52.0	0.429461	79.53	35.23
-29.0	-25.0	52.0	0.430742	79.57	35.23
-29.0	-25.0	51.0	0.42818	79.6	35.25
-29.0	-25.0	52.0	0.42561800000000005	79.63	35.23
-29.0	-25.0	52.0	0.426899	79.67	35.25
-29.0	-25.0	51.0	0.429461	79.7	35.23
-29.0	-25.0	52.0	0.430742	79.73	35.23
-29.0	-25.0	51.0	0.426899	79.77	35.25
-29.0	-25.0	51.0	0.430742	79.8	35.21
-29.0	-25.0	52.0	0.429461	79.85	35.25
-29.0	-24.0	51.0	0.42818	79.88	35.25
-29.0	-24.0	52.0	0.426899	79.92	35.21
-29.0	-25.0	52.0	0.42818	79.95	35.23
-29.0	-25.0	51.0	0.42818	79.98	35.23
-29.0	-25.0	52.0	0.42818	80.02	35.21
-29.0	-25.0	51.0	0.426899	80.05	35.23
-29.0	-25.0	52.0	0.426899	80.08	35.25
-29.0	-25.0	52.0	0.426899	80.1	35.23
-29.0	-25.0	52.0	0.429461	80.12	35.21
-29.0	-25.0	51.0	0.42818	80.13	35.23
-29.0	-25.0	52.0	0.42818	80.15	35.23
-29.0	-25.0	51.0	0.429461	80.15	35.25
-29.0	-25.0	51.0	0.426899	80.15	35.23
-29.0	-25.0	52.0	0.42818	80.15	35.23
-29.0	-25.0	51.0	0.426899	80.15	35.23
-29.0	-25.0	51.0	0.426899	80.13	35.23
-29.0	-25.0	52.0	0.426899	80.13	35.25
-29.0	-25.0	51.0	0.42818	80.13	35.21
-29.0	-25.0	52.0	0.42818	80.13	35.23
-29.0	-24.0	51.0	0.426899	80.13	35.23
-29.0	-25.0	52.0	0.429461	80.13	35.27
-29.0	-24.0	51.0	0.429461	80.13	35.23
-29.0	-25.0	52.0	0.429461	80.13	35.23
-29.0	-25.0	52.0	0.429461	80.13	35.23
-29.0	-25.0	51.0	0.42818	80.13	35.25
-29.0	-25.0	51.0	0.429461	80.13	35.23
-29.0	-25.0	52.0	0.426899	80.13	35.25
-29.0	-25.0	51.0	0.429461	80.13	35.25
-29.0	-25.0	52.0	0.426899	80.13	35.21
-29.0	-25.0	51.0	0.430742	80.13	35.25
-29.0	-24.0	51.0	0.429461	80.13	35.21
-29.0	-24.0	52.0	0.429461	80.13	35.23
-29.0	-25.0	52.0	0.429461	80.13	35.23
-29.0	-25.0	52.0	0.426899	80.13	35.25
-29.0	-25.0	52.0	0.429461	80.13	35.23
-29.0	-25.0	52.0	0.42818	80.13	35.23
-29.0	-24.0	51.0	0.42818	80.13	35.25
-29.0	-24.0	52.0	0.42818	80.13	35.25
-29.0	-25.0	52.0	0.42818	80.13	35.25
-29.0	-25.0	51.0	0.42561800000000005	80.13	35.23
-29.0	-25.0	51.0	0.430742	80.15	35.25
-29.0	-25.0	52.0	0.429461	80.17	35.25
-29.0	-25.0	51.0	0.430742	80.18	35.23
-29.0	-25.0	51.0	0.42818	80.2	35.25
-29.0	-25.0	51.0	0.42818	80.22	35.25
-29.0	-24.0	52.0	0.429461	80.23	35.23
-29.0	-25.0	52.0	0.42818	80.23	35.25
-29.0	-25.0	51.0	0.430742	80.23	35.25
-29.0	-25.0	51.0	0.42818	80.22	35.25
-29.0	-25.0	51.0	0.42818	80.2	35.25
-29.0	-25.0	51.0	0.430742	80.18	35.23
-29.0	-25.0	51.0	0.430742	80.15	35.23
-29.0	-25.0	51.0	0.429461	80.12	35.23
-29.0	-25.0	52.0	0.43202299999999993	80.08	35.21
-29.0	-25.0	51.0	0.42818	80.05	35.23
-29.0	-25.0	52.0	0.42818	80.03	35.21
-29.0	-24.0	52.0	0.430742	80.02	35.25
-29.0	-25.0	52.0	0.430742	80.0	35.23
-29.0	-25.0	52.0	0.430742	79.98	35.25
-29.0	-25.0	52.0	0.429461	79.95	35.25
-29.0	-25.0	52.0	0.429461	79.92	35.25
-29.0	-25.0	51.0	0.430742	79.88	35.23
-29.0	-25.0	52.0	0.429461	79.87	35.25
-29.0	-25.0	52.0	0.430742	79.85	35.25
-29.0	-25.0	52.0	0.43202299999999993	79.83	35.23
-29.0	-25.0	51.0	0.42818	79.82	35.25
-29.0	-25.0	51.0	0.429461	79.8	35.25
-29.0	-24.0	51.0	0.42818	79.8	35.25
-29.0	-25.0	52.0	0.430742	79.8	35.25
-29.0	-25.0	52.0	0.430742	79.8	35.25
-29.0	-24.0	51.0	0.42818	79.8	35.21
-29.0	-25.0	52.0	0.429461	79.8	35.25
-29.0	-25.0	52.0	0.42818	79.8	35.25
-29.0	-25.0	52.0	0.42818	79.8	35.25
-29.0	-25.0	52.0	0.429461	79.8	35.27
-29.0	-25.0	52.0	0.43202299999999993	79.8	35.25
-29.0	-24.0	51.0	0.430742	79.8	35.25
-29.0	-25.0	52.0	0.429461	79.8	35.25
-29.0	-25.0	52.0	0.429461	79.8	35.23
-29.0	-25.0	52.0	0.430742	79.8	35.25
-29.0	-24.0	52.0	0.43202299999999993	79.8	35.23
-29.0	-25.0	52.0	0.430742	79.8	35.23
-29.0	-25.0	52.0	0.429461	79.8	35.25
-29.0	-25.0	51.0	0.429461	79.8	35.25
-29.0	-25.0	52.0	0.429461	79.8	35.25
-29.0	-25.0	51.0	0.430742	79.8	35.23
-29.0	-25.0	51.0	0.43202299999999993	79.8	35.23
-29.0	-25.0	52.0	0.430742	79.8	35.25
-29.0	-24.0	51.0	0.429461	79.8	35.23
-29.0	-25.0	52.0	0.430742	79.82	35.25
-29.0	-25.0	52.0	0.43202299999999993	79.83	35.25
-29.0	-25.0	52.0	0.429461	79.85	35.21
-29.0	-25.0	52.0	0.42818	79.87	35.23
-29.0	-25.0	52.0	0.429461	79.88	35.25
-29.0	-25.0	52.0	0.42818	79.9	35.23
-29.0	-25.0	52.0	0.43202299999999993	79.92	35.21
-29.0	-25.0	51.0	0.430742	79.93	35.23
-29.0	-25.0	52.0	0.43202299999999993	79.95	35.25
-29.0	-25.0	52.0	0.429461	79.97	35.23
-29.0	-24.0	52.0	0.430742	79.98	35.25
-29.0	-25.0	51.0	0.430742	79.97	35.27
-29.0	-25.0	52.0	0.42818	79.97	35.25
-29.0	-25.0	52.0	0.429461	79.97	35.25
-29.0	-25.0	52.0	0.429461	79.97	35.25
-29.0	-25.0	52.0	0.42818	79.97	35.25
-29.0	-25.0	51.0	0.430742	79.97	35.23
-29.0	-25.0	52.0	0.43202299999999993	79.98	35.23
-29.0	-25.0	52.0	0.430742	80.0	35.25
-29.0	-25.0	51.0	0.429461	80.05	35.25
-29.0	-24.0	52.0	0.430742	80.1	35.25
-29.0	-25.0	52.0	0.429461	80.15	35.23
-29.0	-25.0	51.0	0.429461	80.22	35.25
-29.0	-25.0	52.0	0.429461	80.28	35.25
-29.0	-24.0	52.0	0.429461	80.35	35.25
-29.0	-25.0	52.0	0.429461	80.4	35.27
-29.0	-25.0	52.0	0.42818	80.43	35.25
-29.0	-25.0	52.0	0.429461	80.47	35.25
-29.0	-25.0	52.0	0.429461	80.48	35.23
-29.0	-25.0	52.0	0.430742	80.5	35.25
-29.0	-25.0	52.0	0.430742	80.52	35.25
-29.0	-25.0	51.0	0.426899	80.53	35.25
-29.0	-24.0	51.0	0.430742	80.53	35.21
-29.0	-24.0	51.0	0.430742	80.52	35.25
-29.0	-25.0	52.0	0.429461	80.52	35.23
-29.0	-25.0	52.0	0.429461	80.53	35.25
-29.0	-25.0	52.0	0.42818	80.57	35.23
-29.0	-24.0	52.0	0.429461	80.62	35.23
-29.0	-25.0	48.0	0.429461	80.68	35.25
-28.0	-24.0	53.0	0.42818	80.77	35.27
-27.0	-25.0	52.0	0.426899	80.85	35.23
-27.0	-24.0	53.0	0.430742	80.93	35.27
-27.0	-25.0	53.0	0.430742	81.02	35.23
-27.0	-25.0	53.0	0.430742	81.1	35.25
-27.0	-25.0	53.0	0.433305	81.17	35.23
-27.0	-25.0	53.0	0.43202299999999993	81.23	35.23
-27.0	-25.0	53.0	0.429461	81.28	35.23
-27.0	-25.0	53.0	0.430742	81.32	35.23
-27.0	-25.0	53.0	0.430742	81.33	35.23
-27.0	-25.0	53.0	0.430742	81.33	35.27
-27.0	-25.0	53.0	0.43202299999999993	81.33	35.25
-27.0	-25.0	53.0	0.429461	81.32	35.25
-27.0	-25.0	53.0	0.429461	81.3	35.27
-27.0	-25.0	53.0	0.43202299999999993	81.27	35.23
-27.0	-25.0	53.0	0.433305	81.23	35.27
-27.0	-25.0	53.0	0.433305	81.2	35.25
-27.0	-25.0	53.0	0.43202299999999993	81.17	35.27
-27.0	-25.0	53.0	0.43202299999999993	81.15	35.27
-27.0	-25.0	53.0	0.433305	81.13	35.29
-27.0	-25.0	53.0	0.43202299999999993	81.12	35.25
-27.0	-25.0	53.0	0.433305	81.1	35.25
-27.0	-25.0	53.0	0.433305	81.08	35.27
-27.0	-25.0	52.0	0.430742	81.07	35.27
-27.0	-25.0	53.0	0.433305	81.07	35.29
-27.0	-25.0	53.0	0.43202299999999993	81.07	35.27
-27.0	-25.0	53.0	0.430742	81.07	35.29
-27.0	-25.0	53.0	0.43202299999999993	81.07	35.25
-27.0	-24.0	53.0	0.43202299999999993	81.07	35.29
-27.0	-25.0	53.0	0.429461	81.07	35.27
-27.0	-25.0	53.0	0.430742	81.05	35.27
-27.0	-25.0	53.0	0.433305	81.03	35.27
-27.0	-24.0	53.0	0.43202299999999993	81.03	35.29
-27.0	-24.0	53.0	0.43202299999999993	81.02	35.27
-27.0	-25.0	53.0	0.43202299999999993	81.0	35.27
-27.0	-25.0	52.0	0.433305	80.98	35.27
-27.0	-25.0	53.0	0.430742	80.97	35.27
-27.0	-25.0	53.0	0.430742	80.95	35.27
-27.0	-25.0	53.0	0.433305	80.93	35.29
-27.0	-25.0	53.0	0.43202299999999993	80.92	35.29
-27.0	-25.0	53.0	0.433305	80.88	35.27
-27.0	-24.0	53.0	0.43202299999999993	80.85	35.25
-27.0	-25.0	53.0	0.433305	80.82	35.27
-27.0	-25.0	53.0	0.434586	80.78	35.27
-27.0	-25.0	53.0	0.430742	80.75	35.27
-27.0	-24.0	53.0	0.433305	80.72	35.31
-27.0	-25.0	53.0	0.434586	80.7	35.27
-27.0	-25.0	52.0	0.43202299999999993	80.7	35.29
-27.0	-25.0	53.0	0.43202299999999993	80.7	35.27
-27.0	-25.0	53.0	0.433305	80.72	35.29
-27.0	-25.0	53.0	0.433305	80.73	35.29
-27.0	-25.0	53.0	0.434586	80.73	35.27
-27.0	-25.0	53.0	0.434586	80.73	35.27
-27.0	-25.0	53.0	0.434586	80.75	35.27
-27.0	-25.0	52.0	0.433305	80.77	35.27
-27.0	-25.0	53.0	0.434586	80.77	35.27
-27.0	-25.0	53.0	0.433305	80.73	35.27
-27.0	-25.0	53.0	0.435867	80.68	35.27
-27.0	-25.0	53.0	0.434586	80.62	35.27
-27.0	-25.0	53.0	0.434586	80.53	35.27
-27.0	-24.0	53.0	0.434586	80.43	35.29
-27.0	-25.0	53.0	0.433305	80.32	35.27
-27.0	-25.0	53.0	0.433305	80.2	35.29
-27.0	-25.0	53.0	0.433305	80.08	35.29
-27.0	-25.0	53.0	0.433305	79.97	35.29
-27.0	-24.0	53.0	0.433305	79.87	35.29
-27.0	-25.0	53.0	0.434586	79.77	35.27
-27.0	-25.0	53.0	0.433305	79.68	35.29
-27.0	-25.0	52.0	0.433305	79.62	35.29
-27.0	-25.0	53.0	0.433305	79.57	35.27
-27.0	-24.0	53.0	0.435867	79.55	35.29
-27.0	-25.0	53.0	0.434586	79.53	35.29
-27.0	-25.0	53.0	0.435867	79.53	35.29
-27.0	-25.0	53.0	0.434586	79.53	35.27
-27.0	-25.0	53.0	0.433305	79.55	35.29
-27.0	-25.0	53.0	0.434586	79.57	35.29
-27.0	-25.0	53.0	0.435867	79.58	35.29
-27.0	-24.0	53.0	0.437148	79.6	35.29
-27.0	-25.0	52.0	0.43202299999999993	79.6	35.29
-27.0	-25.0	53.0	0.435867	79.6	35.29
-27.0	-25.0	53.0	0.43202299999999993	79.6	35.27
-27.0	-25.0	53.0	0.435867	79.58	35.29
-27.0	-24.0	53.0	0.433305	79.57	35.29
-27.0	-25.0	53.0	0.433305	79.55	35.27
-27.0	-25.0	52.0	0.433305	79.53	35.29
-27.0	-25.0	53.0	0.435867	79.52	35.29
-27.0	-25.0	53.0	0.433305	79.5	35.29
-27.0	-25.0	53.0	0.434586	79.48	35.29
-27.0	-25.0	53.0	0.434586	79.47	35.27
-27.0	-25.0	53.0	0.434586	79.45	35.29
-27.0	-25.0	53.0	0.437148	79.45	35.27
-27.0	-25.0	52.0	0.434586	79.45	35.31
-27.0	-25.0	52.0	0.438429	79.47	35.29
-27.0	-24.0	53.0	0.434586	79.48	35.27
-27.0	-25.0	53.0	0.435867	79.5	35.29
-27.0	-24.0	53.0	0.435867	79.52	35.29
-27.0	-25.0	53.0	0.434586	79.53	35.31
-27.0	-25.0	53.0	0.437148	79.55	35.29
-27.0	-25.0	53.0	0.435867	79.57	35.29
-27.0	-25.0	53.0	0.438429	79.58	35.29
-27.0	-25.0	53.0	0.434586	79.58	35.29
-27.0	-24.0	53.0	0.435867	79.58	35.29
-27.0	-24.0	53.0	0.435867	79.58	35.31
-27.0	-25.0	52.0	0.435867	79.58	35.29
-27.0	-25.0	53.0	0.434586	79.58	35.31
-27.0	-25.0	53.0	0.437148	79.57	35.31
-27.0	-25.0	53.0	0.434586	79.55	35.29
-27.0	-25.0	53.0	0.435867	79.52	35.31
-27.0	-25.0	53.0	0.435867	79.48	35.29
-27.0	-25.0	53.0	0.435867	79.45	35.29
-27.0	-25.0	53.0	0.434586	79.4	35.31
-27.0	-25.0	53.0	0.435867	79.37	35.27
-27.0	-24.0	52.0	0.435867	79.33	35.29
-27.0	-25.0	52.0	0.434586	79.3	35.31
-27.0	-25.0	53.0	0.435867	79.28	35.31
-27.0	-25.0	53.0	0.435867	79.27	35.31
-27.0	-25.0	53.0	0.435867	79.28	35.29
-27.0	-25.0	53.0	0.435867	79.3	35.29
-27.0	-25.0	53.0	0.433305	79.32	35.29
-27.0	-25.0	53.0	0.433305	79.33	35.31
-27.0	-25.0	53.0	0.438429	79.35	35.31
-27.0	-25.0	53.0	0.437148	79.4	35.31
-27.0	-25.0	53.0	0.435867	79.45	35.31
-27.0	-25.0	53.0	0.435867	79.5	35.31
-27.0	-25.0	53.0	0.434586	79.55	35.31
-27.0	-25.0	53.0	0.434586	79.6	35.31
-27.0	-25.0	53.0	0.435867	79.65	35.31
-27.0	-25.0	53.0	0.434586	79.7	35.31
-27.0	-25.0	53.0	0.438429	79.75	35.29
-27.0	-25.0	53.0	0.434586	79.8	35.33
-27.0	-25.0	53.0	0.434586	79.83	35.31
-27.0	-25.0	53.0	0.435867	79.87	35.33
-27.0	-25.0	52.0	0.435867	79.9	35.33
-27.0	-25.0	53.0	0.438429	79.93	35.33
-27.0	-25.0	53.0	0.43971000000000005	79.97	35.31
-27.0	-25.0	53.0	0.435867	80.0	35.33
-27.0	-25.0	53.0	0.435867	80.03	35.29
-27.0	-25.0	52.0	0.434586	80.05	35.31
-27.0	-25.0	53.0	0.435867	80.07	35.31
-27.0	-25.0	53.0	0.437148	80.08	35.31
-27.0	-25.0	53.0	0.437148	80.1	35.29
-27.0	-24.0	53.0	0.437148	80.12	35.31
-27.0	-24.0	53.0	0.434586	80.13	35.31
-27.0	-25.0	53.0	0.435867	80.15	35.29
-27.0	-25.0	53.0	0.437148	80.15	35.33
-27.0	-25.0	53.0	0.437148	80.15	35.31
-27.0	-25.0	53.0	0.437148	80.15	35.33
-27.0	-25.0	53.0	0.435867	80.15	35.33
-27.0	-25.0	53.0	0.437148	80.15	35.34
-27.0	-25.0	53.0	0.437148	80.15	35.33
-27.0	-24.0	53.0	0.437148	80.15	35.31
-27.0	-25.0	53.0	0.438429	80.15	35.31
-27.0	-25.0	53.0	0.438429	80.13	35.33
-27.0	-25.0	53.0	0.437148	80.12	35.33
-27.0	-25.0	53.0	0.438429	80.1	35.33
-27.0	-25.0	53.0	0.434586	80.08	35.31
-27.0	-24.0	53.0	0.437148	80.07	35.31
-27.0	-25.0	53.0	0.435867	80.05	35.31
-27.0	-25.0	53.0	0.437148	80.03	35.33
-27.0	-25.0	53.0	0.435867	80.03	35.31
-27.0	-25.0	53.0	0.438429	80.05	35.31
-27.0	-24.0	52.0	0.435867	80.07	35.31
-27.0	-25.0	53.0	0.437148	80.08	35.33
-27.0	-25.0	53.0	0.437148	80.1	35.33
-27.0	-25.0	53.0	0.437148	80.12	35.31
-27.0	-24.0	53.0	0.438429	80.15	35.33
-27.0	-25.0	53.0	0.438429	80.18	35.33
-27.0	-25.0	53.0	0.437148	80.22	35.33
-27.0	-24.0	53.0	0.437148	80.25	35.29
-27.0	-25.0	53.0	0.434586	80.28	35.33
-27.0	-25.0	53.0	0.438429	80.33	35.33
-27.0	-25.0	53.0	0.437148	80.38	35.33
-27.0	-25.0	53.0	0.437148	80.43	35.33
-27.0	-25.0	53.0	0.435867	80.48	35.31
-27.0	-24.0	53.0	0.437148	80.52	35.31
-27.0	-24.0	53.0	0.43971000000000005	80.53	35.33
-27.0	-24.0	53.0	0.438429	80.53	35.33
-27.0	-24.0	53.0	0.438429	80.53	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.53	35.33
-27.0	-25.0	53.0	0.438429	80.53	35.33
-27.0	-25.0	53.0	0.438429	80.53	35.31
-27.0	-24.0	53.0	0.437148	80.52	35.34
-27.0	-25.0	53.0	0.437148	80.5	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.48	35.33
-27.0	-25.0	53.0	0.435867	80.48	35.33
-27.0	-25.0	53.0	0.435867	80.48	35.34
-27.0	-25.0	53.0	0.438429	80.48	35.33
-27.0	-25.0	53.0	0.437148	80.48	35.33
-27.0	-24.0	53.0	0.438429	80.48	35.31
-27.0	-25.0	53.0	0.437148	80.48	35.33
-27.0	-25.0	52.0	0.437148	80.48	35.31
-27.0	-25.0	53.0	0.434586	80.48	35.33
-27.0	-25.0	53.0	0.437148	80.48	35.34
-27.0	-25.0	53.0	0.437148	80.48	35.33
-27.0	-25.0	53.0	0.437148	80.48	35.33
-27.0	-25.0	53.0	0.437148	80.48	35.33
-27.0	-25.0	53.0	0.435867	80.48	35.33
-27.0	-25.0	53.0	0.434586	80.5	35.33
-27.0	-25.0	53.0	0.438429	80.52	35.34
-27.0	-25.0	53.0	0.438429	80.53	35.33
-27.0	-24.0	53.0	0.440992	80.55	35.33
-27.0	-25.0	52.0	0.438429	80.57	35.33
-27.0	-25.0	53.0	0.435867	80.58	35.33
-27.0	-25.0	53.0	0.437148	80.6	35.34
-27.0	-25.0	53.0	0.438429	80.62	35.34
-27.0	-25.0	53.0	0.437148	80.63	35.31
-27.0	-25.0	53.0	0.438429	80.63	35.31
-27.0	-25.0	53.0	0.437148	80.63	35.31
-27.0	-24.0	53.0	0.438429	80.63	35.34
-27.0	-24.0	53.0	0.438429	80.63	35.33
-27.0	-24.0	53.0	0.438429	80.63	35.34
-27.0	-24.0	53.0	0.440992	80.63	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.63	35.31
-27.0	-25.0	53.0	0.440992	80.63	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.63	35.34
-27.0	-24.0	53.0	0.440992	80.63	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.63	35.34
-27.0	-25.0	53.0	0.438429	80.63	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.63	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.62	35.34
-27.0	-25.0	52.0	0.43971000000000005	80.6	35.34
-27.0	-25.0	53.0	0.438429	80.58	35.34
-27.0	-25.0	53.0	0.438429	80.57	35.31
-27.0	-25.0	53.0	0.43971000000000005	80.55	35.34
-27.0	-25.0	53.0	0.437148	80.53	35.33
-27.0	-24.0	53.0	0.438429	80.52	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.5	35.34
-27.0	-24.0	53.0	0.43971000000000005	80.48	35.33
-27.0	-25.0	53.0	0.438429	80.47	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.45	35.34
-27.0	-24.0	53.0	0.440992	80.43	35.34
-27.0	-25.0	53.0	0.44227299999999997	80.42	35.34
-27.0	-25.0	53.0	0.438429	80.4	35.33
-27.0	-25.0	53.0	0.44227299999999997	80.38	35.31
-27.0	-25.0	53.0	0.440992	80.37	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.37	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.37	35.34
-27.0	-24.0	53.0	0.440992	80.37	35.33
-27.0	-25.0	53.0	0.440992	80.37	35.34
-27.0	-24.0	53.0	0.440992	80.37	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.37	35.37
-27.0	-25.0	52.0	0.440992	80.37	35.33
-27.0	-25.0	53.0	0.43971000000000005	80.37	35.33
-27.0	-25.0	53.0	0.440992	80.37	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.35	35.34
-27.0	-25.0	53.0	0.440992	80.33	35.34
-27.0	-25.0	53.0	0.440992	80.32	35.34
-27.0	-25.0	53.0	0.440992	80.32	35.33
-27.0	-24.0	53.0	0.43971000000000005	80.32	35.34
-27.0	-24.0	53.0	0.440992	80.32	35.37
-27.0	-25.0	53.0	0.44227299999999997	80.32	35.34
-27.0	-24.0	53.0	0.44227299999999997	80.32	35.34
-27.0	-24.0	53.0	0.440992	80.32	35.34
-27.0	-25.0	53.0	0.438429	80.32	35.37
-27.0	-24.0	53.0	0.443554	80.32	35.37
-27.0	-25.0	53.0	0.440992	80.32	35.34
-27.0	-25.0	53.0	0.44227299999999997	80.32	35.39
-27.0	-25.0	53.0	0.44227299999999997	80.32	35.34
-27.0	-25.0	53.0	0.43971000000000005	80.32	35.37
-27.0	-25.0	53.0	0.43971000000000005	80.32	35.34
-27.0	-25.0	53.0	0.44227299999999997	80.32	35.34
-27.0	-25.0	53.0	0.440992	80.3	35.34
-27.0	-24.0	53.0	0.44227299999999997	80.28	35.37
-27.0	-24.0	53.0	0.440992	80.27	35.34
-27.0	-25.0	53.0	0.440992	80.25	35.37
-27.0	-24.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-25.0	53.0	0.44483500000000004	80.23	35.34
-27.0	-25.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-24.0	53.0	0.43971000000000005	80.23	35.34
-27.0	-25.0	53.0	0.440992	80.23	35.37
-27.0	-25.0	53.0	0.440992	80.23	35.33
-27.0	-24.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-24.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-24.0	52.0	0.440992	80.23	35.34
-27.0	-25.0	53.0	0.440992	80.23	35.37
-27.0	-25.0	53.0	0.44227299999999997	80.23	35.37
-27.0	-25.0	53.0	0.44227299999999997	80.23	35.39
-27.0	-24.0	53.0	0.443554	80.23	35.34
-27.0	-25.0	53.0	0.440992	80.23	35.34
-27.0	-25.0	52.0	0.440992	80.23	35.34
-27.0	-25.0	53.0	0.44227299999999997	80.23	35.37
-27.0	-25.0	53.0	0.440992	80.23	35.37
-27.0	-25.0	53.0	0.44483500000000004	80.23	35.34
-27.0	-24.0	53.0	0.440992	80.23	35.37
-27.0	-25.0	52.0	0.443554	80.23	35.34
-27.0	-24.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-25.0	53.0	0.440992	80.23	35.34
-27.0	-24.0	53.0	0.440992	80.23	35.37
-27.0	-25.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-24.0	53.0	0.44227299999999997	80.23	35.34
-27.0	-24.0	53.0	0.443554	80.23	35.34
